city,years,area,rooms,price,avg_heat_per_m,created_at,updated_at,url
Vilnius,2008,"65,33",2,94999,,2019-09-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-justiniskiu-g-parduodamas-erdvus-sviesus-2k-butas-su-1-2747563/
Vilnius,2008,"65,33",2,94999,,2019-09-01,2019-12-02,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-erdvus-sviesus-2k-butas-su-1-2729567/
Vilnius,2008,"65,33",2,94999,,2019-09-01,2019-12-02,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-justiniskiu-g-parduodamas-erdvus-sviesus-2k-butas-su-1-2747561/
Vilnius,1940,45,2,155000,"55,35",2019-09-02,2019-12-02,https://www.aruodas.lt/butai-vilniuje-senamiestyje-m-antokolskio-g-senamiestyje-m-antokolskio-gatveje-1-2776825/
Jurbarko m.,1991,73,3,21500,,2019-09-01,2019-09-02,https://www.aruodas.lt/butai-jurbarke-kestucio-g-parduodamas-jaukus-gero-isplanavimo-3-1-2776551/
Vilnius,1940,"25,61",2,26000,,2019-08-31,2019-09-04,https://www.aruodas.lt/butai-vilniuje-antavilyje-antaviliu-g-parduodamas-butas-su-sklypu-2a-puikioje-1-2776415/
Vilnius,2001,"103,35",3,165000,,2019-08-30,2019-11-18,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-parduodamas-be-galo-erdvus-net-100-kvm-1-2776219/
Vilnius,2001,"103,35",4,165000,,2019-07-30,2019-07-30,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-parduodamas-be-galo-erdvus-net-100-kvm-1-2761017/
Klaipėda,1989,89,4,58000,,2019-08-30,2019-08-30,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-klaipedoje-banduziu-g-parduodamas-4-1-2776201/
Panevėžys,1970,18,1,6000,"15,12",2019-08-30,2019-08-30,https://www.aruodas.lt/butai-panevezyje-pilenuose-nemuno-g-tvarkingas-nedidelis-1-kambario-butas-1-2776101/
Neringos m.,2005,"57,64",3,150000,,2019-08-30,2019-09-18,https://www.aruodas.lt/butai-neringoje-kalno-g-parduodami-pilnai-irengti-poilsio-1-2776001/
Klaipėda,1988,79,3,58000,,2019-08-30,2019-09-10,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-3-kambariu-butas-su-holu786m2-1-2775883/
Kauno r. sav.,2019,55,3,46000,,2019-08-30,2019-10-28,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-vieversiu-g-parduodamas-erdvaus-isplanavimo-3-kambariu-1-2775781/
Kauno r. sav.,2019,55,3,46000,,2019-11-21,2019-11-21,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-erdves-g-parduodamas-erdvaus-isplanavimo-3-kambariu-1-2817673/
Kauno r. sav.,2019,55,3,46000,,2019-10-23,2019-10-27,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-erdves-g-parduodamas-erdvaus-isplanavimo-3-kambariu-1-2803569/
Kauno r. sav.,2019,55,3,46000,,2019-08-19,2019-10-27,https://www.aruodas.lt/butai-kauno-rajone-uzliedziu-k-vieversiu-g-parduodamas-erdvaus-isplanavimo-3-kambariu-1-2770375/
Kaunas,2019,55,3,46000,,2019-08-08,2019-10-27,https://www.aruodas.lt/butai-kaune-romainiuose-liucijanavos-g-parduodamas-erdvaus-isplanavimo-3-kambariu-1-2766021/
Klaipėda,1987,78,3,69800,,2019-08-29,2019-09-10,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vaidaugu-g-puikiai-suremontuotas-butas-erdvus-sviesus-1-2738969/
Vilnius,1963,19,1,38500,"15,96",2019-08-29,2019-08-29,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-skroblu-g-parduodamas-pilnai-suremontuotas-sviesus-1-2775345/
Alytus,1981,"49,8",2,27000,,2019-08-28,2019-12-03,https://www.aruodas.lt/butai-alytuje-senamiestyje-misko-g-parduodamas-2-kambariu-butas-alytuje-misko-g-1-2774827/
Palanga,1978,54,2,54300,,2019-08-27,2019-08-27,https://www.aruodas.lt/butai-palangoje-druskininku-g-parduodamas-2-kambariu-butas-sodu-g-1-2774549/
Palanga,1978,"53,4",2,52400,,2019-10-09,2019-12-02,https://www.aruodas.lt/butai-palangoje-druskininku-g-palanga-druskininku-2-kamb-butas-parduodamas-1-2796445/
Palanga,2015,45,2,73000,,2019-08-27,2019-12-02,https://www.aruodas.lt/butai-palangoje-pavasario-g-parduodamas-2-kambariu-butas-pavasario-g-1-2774545/
Plungės m.,1982,35,2,14900,,2019-08-27,2019-10-04,https://www.aruodas.lt/butai-plungeje-stoties-g-parduodamas-2-kambariu-butas-bendrabutyje-4-1-2774337/
Klaipėda,2009,67,2,83000,,2019-08-26,2019-11-07,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-2-kambariu-butas-naujos-statybos-1-2773805/
Kaunas,1959,22,1,9500,"31,02",2019-08-26,2019-08-26,https://www.aruodas.lt/butai-kaune-petrasiunuose-ekskavatorininku-g-parduodamas-22-kvm-butas-bendrabucio-tipo-1-2773575/
Vilnius,1940,105,4,68900,,2019-08-26,2019-10-28,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-parduodamas-4-ju-kambariu-butas-naujojoje-1-2773463/
Klaipėda,2018,48,2,77000,,2019-08-02,2019-09-20,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-paryziaus-komunos-g-parduodamas-naujos-statybos-2-ju-kambariu-1-2762619/
Neringos m.,2014,"44,76",2,138000,,2019-08-22,2019-09-18,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-pilnai-irengtas-dvieju-kambariu-butas-gd-1-2772433/
Klaipėda,1986,17,1,21400,,2019-08-21,2019-11-29,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-suremontuotas-1-kambario-butas-1-2771859/
Vilnius,1940,100,3,184000,,2019-08-21,2019-11-18,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-j-basanaviciaus-g-vienas-graziausiu-ir-idomiausiu-per-1-2771835/
Klaipėda,1970,12,1,6499,,2019-08-21,2019-12-03,https://www.aruodas.lt/butai-klaipedoje-mokyklos-mikrorajone-mokyklos-g-mokyklos-gatveje-parduodamas-1-nas-kambarys-1-2771817/
Vilnius,1940,83,3,216000,"64,74",2019-08-21,2019-10-01,https://www.aruodas.lt/butai-vilniuje-senamiestyje-vokieciu-g-parduodamas-3-k-butas-senamiestyje-vokieciu-1-2771601/
Vilnius,1958,"91,3",4,169900,"68,48",2019-08-20,2019-11-26,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vivulskio-g-sis-butas-laukia-naujuju-seimininku-1-2771227/
Vilnius,1958,"91,43",4,169900,"68,57",2019-04-30,2019-12-02,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-sis-butas-laukia-naujuju-seimininku-1-2715207/
Neringos m.,2003,100,4,330000,,2019-08-20,2019-11-05,https://www.aruodas.lt/butai-neringoje-purvynes-g-parduodamas-butas-purvynes-g-muriniame-name-1-2771093/
Palanga,1987,48,2,44000,,2019-08-20,2019-09-25,https://www.aruodas.lt/butai-palangoje-sodu-g-sodu-gatveje-parduodamas-48-kvm-bendro-1-2771065/
Neringos m.,2006,100,4,350000,,2019-08-20,2019-11-05,https://www.aruodas.lt/butai-neringoje-purvynes-g-nidoje-salia-mariu-purvynes-g-3-aukste-1-2749837/
Klaipėda,1981,71,3,60000,,2019-08-20,2019-09-10,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-3-kambariu-butas-bendras-plotas-1-2770905/
Marijampolės m.,1964,"43,15",2,21900,,2019-08-19,2019-11-27,https://www.aruodas.lt/butai-marijampoleje-centre-draugystes-g-renovuotame-name-parduodamas-tvarkingas-2k-1-2770657/
Kauno r. sav.,2018,"64,25",3,75000,,2019-08-19,2019-11-27,https://www.aruodas.lt/butai-kauno-rajone-ringaudu-k-kamsos-g-parduodami-pilnai-irengti-butai-ringauduose-1-2770637/
Kauno r. sav.,2018,83,4,74700,,2019-08-19,2019-11-22,https://www.aruodas.lt/butai-kauno-rajone-giraites-k-sausmedziu-g-parduodamai-kotedzai-giraiteje-sausmedziu-g-1-2770509/
Klaipėda,1925,86,4,105000,,2019-08-19,2019-08-19,https://www.aruodas.lt/butai-klaipedoje-centre-bangu-g-centre-bangu-g-parduodamas-4-k-86-kvm-1-2770019/
Klaipėda,1925,86,4,105000,,2019-08-19,2019-08-19,https://www.aruodas.lt/butai-klaipedoje-centre-bangu-g-centre-bangu-g-parduodamas-4-k-86-kvm-1-2770019/
Neringos m.,2000,33,2,82000,,2019-08-17,2019-12-03,https://www.aruodas.lt/butai-neringoje-purvynes-g-nidoje-purvynes-g-salia-mariu-1-2555001/
Panevėžys,1964,"43,2",2,30500,"24,19",2019-08-16,2019-12-02,https://www.aruodas.lt/butai-panevezyje-centre-algirdo-g-parduodamas-tvarkingas-2-k-butas-miesto-1-2769365/
Vilnius,1940,32,2,81000,,2019-08-16,2019-10-28,https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-2-kambariu-butas-senamiestyje-1-2769305/
Vilnius,1900,32,2,81000,,2019-06-09,2019-10-16,https://www.aruodas.lt/butai-vilniuje-senamiestyje-boksto-g-senamiestyje-parduodamas-jaukus-2-kambariu-1-2702337/
Vilnius,2007,"139,35",6,179000,,2019-08-14,2019-10-01,https://www.aruodas.lt/butai-vilniuje-paneriuose-drevininku-g-parduodamas-butas-per-du-aukstus-drevininku-1-2768735/
Klaipėda,1961,"38,1",2,63000,,2019-08-14,2019-08-14,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-baltikalnio-g-siuolaikiskas-puikiai-suremontuotas-butas-1-2768513/
Kaunas,1925,46,2,20000,,2019-08-13,2019-11-07,https://www.aruodas.lt/butai-kaune-panemuneje-vaidoto-g-parduodamas-butas-vaidoto-g-namas-medinis-1-2768199/
Alytus,1976,"75,83",3,55000,,2019-08-13,2019-09-04,https://www.aruodas.lt/butai-alytuje-senamiestyje-ulonu-g-parduodamas-puikaus-stovio-erdvus-is-4-i-3-1-2768103/
Palanga,2007,44,2,83000,,2019-08-13,2019-10-02,https://www.aruodas.lt/butai-palangoje-bangu-g-parduodamas-dvieju-kambariu-butas-su-balkonu-1-2767985/
Klaipėda,1993,77,3,74000,,2019-08-12,2019-08-12,https://www.aruodas.lt/butai-klaipedoje-varpuose-varpu-g-varpu-g-parduodamas-erdvus-3-ju-kamb-butas-1-2767137/
Vilnius,2019,"57,24",3,142300,,2019-08-12,2019-10-14,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-statybininku-g-parduodamas-naujas-pilnai-irengtas-butas-1-2767049/
Panevėžys,1987,"63,76",3,47000,"47,18",2019-08-11,2019-12-02,https://www.aruodas.lt/butai-panevezyje-kniaudiskyje-molainiu-g-3-kambariu-butas-molainiu-g-namas-namo-1-2766927/
Vilnius,2019,"31,78",1,81000,"6,67",2019-08-09,2019-10-10,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-statybininku-g-parduodamas-naujas-pilnai-irengtas-butas-1-2766559/
Druskininkų m.,1981,"39,46",2,36000,,2019-08-09,2019-08-16,https://www.aruodas.lt/butai-druskininkuose-sveikatos-g-parduodamas-2-kambariu-butas-su-bendro-1-2766443/
Vilnius,1964,"58,75",3,90000,"60,51",2019-08-09,2019-11-05,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-3-izoliuotu-kambariu-butas-1-2766353/
Anykščių m.,1982,26,1,5000,,2019-08-09,2019-11-06,https://www.aruodas.lt/butai-anyksciuose-mindaugo-g-labai-patogioje-ir-ramioje-miesto-vietoje-1-2766311/
Marijampolės m.,1971,"71,83",3,59500,,2019-08-09,2019-09-09,https://www.aruodas.lt/butai-marijampoleje-centre-jaunimo-g-nestandartinio-isplanavimo-butas-1-2766301/
Mažeikių m.,2015,"88,14",4,79000,,2019-08-08,2019-10-24,https://www.aruodas.lt/butai-mazeikiuose-laisves-g-parduodamas-isskirtinis-butas-mazeikiu-miesto-1-2766235/
Klaipėda,2015,47,2,82000,,2019-08-08,2019-09-20,https://www.aruodas.lt/butai-klaipedoje-centre-liepu-g-parduodamas-isskirtinai-irengtas-dvieju-1-2766229/
Klaipėda,1954,46,2,82000,,2019-07-08,2019-07-08,https://www.aruodas.lt/butai-klaipedoje-centre-liepu-g-parduodamas-butas-liepu-g-46-kvm-32-a-1-2750369/
Klaipėda,1991,78,3,55000,,2019-07-29,2019-09-16,https://www.aruodas.lt/butai-klaipedoje-banduziuose-budelkiemio-g-klaipedoje-budelkiemio-g-97-aukste-1-2759963/
Vilnius,2019,"31,41",1,86000,"6,60",2019-08-08,2019-08-08,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-statybininku-g-birzelio-namai-nauja-erdve-igyventoje-1-2766133/
Vilnius,1940,"47,5",2,165000,,2019-08-08,2019-08-08,https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g--lt-parduodamas-unikalus-butas-su-terasa-1-2766131/
Kaunas,1970,29,1,26000,,2019-08-08,2019-08-08,https://www.aruodas.lt/butai-kaune-aleksote-ziedu-g-patrauklioje-kauno-vietoje-salia-botanikos-1-2765749/
Marijampolės m.,1984,52,2,39000,,2019-08-08,2019-11-16,https://www.aruodas.lt/butai-marijampoleje-centre-kalviu-g-parduodamas-dvieju-kambariu-butas-centre-1-2765679/
Klaipėda,1973,"40,19",2,39000,,2019-08-07,2019-08-08,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-taikos-pr-parduodamas-40-kvm-butas-1-2765547/
Panevėžys,1970,"32,51",2,11500,"29,26",2019-08-07,2019-11-25,https://www.aruodas.lt/butai-panevezyje-pilenuose-nemuno-g-parduodamas-2-k-butas-nemuno-g-panevezyje-1-2765537/
Marijampolės m.,1976,"50,5",2,36700,,2019-08-07,2019-08-07,https://www.aruodas.lt/butai-marijampoleje-deguciuose-r-jukneviciaus-g-parduodamas-dvieju-kambariu-butas-prie-parko-1-2765531/
Palanga,1999,43,2,45000,,2019-08-07,2019-08-07,https://www.aruodas.lt/butai-palangoje-vytauto-g-vytauto-gatveje-parduodamas-43-kvm-bendro-1-2765527/
Palanga,1989,47,2,96000,,2019-08-07,2019-12-01,https://www.aruodas.lt/butai-palangoje-j-janonio-g-j-janonio-g-2-kambariu-butas-parduodamas-1-2765371/
Kauno r. sav.,2008,70,3,85000,,2019-08-07,2019-11-25,https://www.aruodas.lt/butai-kauno-rajone-jonuciu-ii-k-versmes-g-3-k-butas-jonuciuose-noredami-susisiekti-su-1-2765167/
Klaipėda,1936,"102,6",3,160000,,2019-01-09,2019-10-12,https://www.aruodas.lt/butai-klaipedoje-centre-j-zembrickio-g-parduodamas-3-kambariu-butas-antrame-aukste-1-2611593/
Joniškio m.,1964,"51,41",3,18000,,2019-08-07,2019-09-03,https://www.aruodas.lt/butai-joniskyje-vilniaus-g-parduodamas-3-k-butas-joniskio-mvilniaus-g-1-2765123/
Klaipėda,1967,39,2,53000,,2019-08-06,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-taikos-pr-parduodamas-2-kambariu-butas-39-kvm-ploto-1-2765009/
Klaipėda,1984,38,1,39500,,2019-08-06,2019-08-26,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-klaipedoje-vingio-g-parduodamas-1-kambario-1-2764903/
Vilnius,2009,"161,14",4,230000,,2019-08-06,2019-08-06,https://www.aruodas.lt/butai-vilniuje-rasose-varsuvos-g-parduodamas-161-kvm-ploto-butas-rasose-1-2764745/
Kaunas,1939,97,4,104000,,2019-08-06,2019-10-16,https://www.aruodas.lt/butai-kaune-centre-k-bugos-g-parduodamas-4k-butas-istoriniame-liudo-giros-1-2764505/
Klaipėda,2002,"64,29",3,57000,,2019-08-05,2019-11-11,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-sumazinome-kaina-geras-butas-salia-1-2764109/
Druskininkų m.,2007,"71,38",3,150000,,2019-08-05,2019-08-16,https://www.aruodas.lt/butai-druskininkuose-liepu-g-parduodamas-kokybiskai-ir-stilingai-irengtas-1-2764049/
Klaipėda,1987,106,4,165000,,2019-08-05,2019-08-05,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-didzioji-vandens-g-parduodamas-per-du-aukstus-4-kambariu-butas-1-2763817/
Klaipėda,1975,78,4,68000,,2019-08-05,2019-08-05,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-naujakiemio-g-4-k-78-kvm-butas-15a-bute-1-2763663/
Kaunas,1995,160,4,120000,,2019-08-04,2019-11-10,https://www.aruodas.lt/butai-kaune-silainiuose-priekules-g-grazioje-vietoje-silainiuose-parduodamas-1-2763245/
Neringos m.,2005,"59,54",3,195000,,2019-08-02,2019-09-18,https://www.aruodas.lt/butai-neringoje-ievos-kalno-g-pilnai-irengtas-triju-kambariu-butas-su-1-2762869/
Klaipėda,1963,17,1,8400,,2019-08-02,2019-11-06,https://www.aruodas.lt/butai-klaipedoje-mokyklos-mikrorajone-mokyklos-g-mokyklos-gatveje-parduodamas-tvarkingas-vieno-1-2745171/
Palanga,2000,43,2,79000,,2019-08-01,2019-09-18,https://www.aruodas.lt/butai-palangoje-plytu-g-parduodamos-poilsio-patalpos-su-pagalbinemis-1-2762393/
Kaunas,1996,105,4,110000,,2019-08-01,2019-08-01,https://www.aruodas.lt/butai-kaune-silainiuose-priekules-g-grazioje-vietoje-silainiuose-parduodamas-1-2761997/
Vilnius,1965,55,3,81900,"49,50",2019-07-31,2019-07-31,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-3-kambariu-butas-prestiziniame-1-2761399/
Klaipėda,2016,41,2,86000,,2019-07-30,2019-07-30,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-turgaus-a-parduodamas-2-kambariu-naujos-statybos-butas-1-2760591/
Klaipėda,1965,53,3,51000,,2019-07-29,2019-09-12,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-vilhelmo-berbomo-g-parduodamas-3-ju-kambariu-butas-renovuotame-1-2760253/
Panevėžys,1985,34,1,20500,"22,78",2019-07-29,2019-11-22,https://www.aruodas.lt/butai-panevezyje-klaipedos-parko-g-nestandartinio-isplanavimo-15-kambario-butas-1-2760221/
Panevėžio r. sav.,1979,"69,65",3,16900,,2019-07-29,2019-12-02,https://www.aruodas.lt/butai-panevezio-rajone-berniunu-k-jaunimo-g-3-kambariu-butas-berniunu-k-namas-namo-1-2760211/
Klaipėdos r. sav.,1984,78,3,65000,,2019-07-29,2019-09-04,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-melioratoriu-g-parduodamas-erdvu-siltas-3-ju-kambariu-su-1-2759997/
Alytus,1972,"47,16",2,24000,,2019-07-29,2019-11-04,https://www.aruodas.lt/butai-alytuje-dainavoje-vingio-g-parduodamas-2-kambariu-butas-alytuje-1-2759905/
Klaipėda,1974,65,3,66000,,2019-07-29,2019-10-07,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-parduodamas-3-kambariu-butas-89a-labai-1-2759795/
Vilnius,1940,"41,81",2,35000,,2019-07-28,2019-07-28,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-naujojoje-vilnioje-a-kojelaviciaus-g-1-2759609/
Vilnius,1970,30,2,29500,,2019-07-27,2019-10-21,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-gluosniu-g-parduodamas-tvarkingas-jaukus-ir-siltas-2-ju-1-2759401/
Vilnius,1976,32,1,48700,"30,08",2019-07-27,2019-11-11,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kliniku-g-parduodamas-sviesus-ir-siltas-1-kambario-1-2759393/
Akmenės r. sav.,1969,"49,84",2,14000,,2019-07-26,2019-07-26,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-parduodamas-dvieju-kambariu-butas-murinio-1-2759185/
Palanga,1987,53,2,47000,,2019-09-16,2019-12-02,https://www.aruodas.lt/butai-palangoje-sodu-g-parduodamas-2-kambariu-butas-sodu-g-butas-1-2783987/
Panevėžys,1973,81,4,77750,"54,27",2019-07-25,2019-10-24,https://www.aruodas.lt/butai-panevezyje-klaipedos-parko-g-parduodamas-isskirtinis-butas-isskirtineje-1-2758801/
Kaunas,2020,"69,37",3,131803,,2019-07-25,2019-11-18,https://www.aruodas.lt/butai-kaune-centre-krevos-g-parko-namai-tai-isskirtinis-uzdaras-nauju-1-2758741/
Akmenės r. sav.,1968,"44,48",2,14000,,2019-07-25,2019-07-25,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-parduodamas-dvieju-kambariu-butas-naujosios-1-2758523/
Akmenės r. sav.,1969,"44,36",2,14000,,2019-03-25,2019-05-31,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-v-kudirkos-g-antrame-aukste-naujosios-akmenes-mieste-1-2696297/
Klaipėda,1968,46,2,50000,,2019-07-25,2019-11-08,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-paryziaus-komunos-g-parduodamas-2-ju-kambariu-butaslangai-iseina-1-2758519/
Klaipėda,1936,46,2,77000,,2019-07-24,2019-12-02,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-valstieciu-g-klaipedoje-valstieciu-g-murinio-namo-12-1-2758345/
Kaunas,1984,70,3,68000,"48,30",2019-07-24,2019-10-25,https://www.aruodas.lt/butai-kaune-eiguliuose-p-plechaviciaus-g-eiguliu-mikro-rajone-p-plechaviciaus-g-16-1-2758173/
Palanga,1986,26,1,30500,,2019-08-19,2019-12-02,https://www.aruodas.lt/butai-palangoje-sodu-g-parduodamas-1-kambario-butas-palangoje-sodu-1-2770695/
Vilnius,2006,"98,25",3,495000,,2019-07-24,2019-07-24,https://www.aruodas.lt/butai-vilniuje-snipiskese-olimpieciu-g-3-kambariu-butas-olimpieciu-g-1-vilniuje-1-2757995/
Vilnius,2008,"71,4",3,86000,,2019-07-23,2019-07-23,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-naujos-statybos-7154-kvm12-1-2757703/
Vilnius,2004,315,4,1300000,,2019-07-22,2019-12-01,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamas-prabangus-penthouse-butas-2u-1-2756883/
Panevėžys,1975,50,2,30000,,2019-07-22,2019-11-18,https://www.aruodas.lt/butai-panevezyje-centre-sodu-g-2-k-butas-miesto-centre-sodu-g-murinis-1-2732635/
Panevėžio r. sav.,1983,55,2,16000,,2019-07-22,2019-10-25,https://www.aruodas.lt/butai-panevezio-rajone-liudynes-k-ramioji-g-2-k-butas-liudyneje-ramiojoje-g-namas-1-2746431/
Vilniaus r. sav.,1982,50,2,48900,,2019-07-19,2019-11-22,https://www.aruodas.lt/butai-vilniaus-rajone-grigaiciu-k-jaunimo-g-parduodamas-2-kambariu-butas-grigaiciu-k-su-1-2756189/
Kazlų Rūdos m.,1970,55,3,20750,,2019-07-18,2019-11-25,https://www.aruodas.lt/butai-kazlu-rudoje-maironio-g-parduodamas-jaukus55-kv-m-3-k-butas-1-2755943/
Druskininkų m.,1983,18,1,8500,,2019-07-18,2019-11-21,https://www.aruodas.lt/butai-druskininkuose-gardino-g-parduodamas-vieno-kambario-18-kvm-bendro-1-2755869/
Panevėžio r. sav.,1981,"66,78",3,6600,,2019-07-18,2019-11-22,https://www.aruodas.lt/butai-panevezio-rajone-jotainiu-k-ramygalos-g-parduodamas-erdvus-3-kambariu-6678-kv-m-1-2755857/
Kretingos m.,2020,"48,57",2,52000,,2019-07-18,2019-11-14,https://www.aruodas.lt/butai-kretingoje-pasienieciu-g-parduodami-naujos-statybos-2-3-kambariu-butai-1-2672783/
Klaipėdos r. sav.,1111,43,2,52000,,2019-07-17,2019-12-02,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-zemaites-g-parduodamas-suremontuotas-erdvus-2-ju-1-2755145/
Kaunas,1972,34,1,35000,"19,72",2019-07-17,2019-07-17,https://www.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-puikus-naujai-suremontuotas-1k-1-2755065/
Klaipėda,2013,95,3,159000,,2019-07-17,2019-07-17,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-dragunu-g-parduodamas-erdvus-3-kambariu-butas-dragunu-1-2755029/
Klaipėda,1990,64,2,63000,,2019-07-17,2019-10-04,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-puikus-butas-2-e-aukste-parduodamas-1-2749691/
Švenčionių r. sav.,1952,"25,76",1,5000,,2019-07-15,2019-11-28,https://www.aruodas.lt/butai-svencionyse-svencioneliu-m-pasto-g-parduodama-namo-dalis-svecioneliuose-namas-1-2754251/
Klaipėda,2004,54,2,78000,,2019-07-15,2019-11-08,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-siltassviesus-54-kvm-butas-parduodamas-su-1-2754069/
Radviliškio m.,1978,"34,35",2,2264,,2019-07-15,2019-11-13,https://www.aruodas.lt/butai-radviliskyje-stiklo-g-vi-turto-bankas-im-k-112021042-buveine-1-2753591/
Radviliškio r. sav.,1980,"52,91",2,1243,,2019-07-15,2019-11-13,https://www.aruodas.lt/butai-radviliskyje-pakirsinio-k-taikos-g-vi-turto-bankas-im-k-112021042-buveine-1-2753579/
Radviliškio r. sav.,1971,"30,33",2,1022,,2019-07-15,2019-11-13,https://www.aruodas.lt/butai-radviliskyje-baisogalos-mstl-grinkiskio-g-vi-turto-bankas-im-k-112021042-buveine-1-2753573/
Radviliškio r. sav.,1956,"46,46",2,365,,2019-07-15,2019-11-22,https://www.aruodas.lt/butai-radviliskyje-tyruliu-mstl-zalgirio-g-vi-turto-bankas-im-k-112021042-buveine-1-2753567/
