city,years,area,price,avg_heat_per_m,url
Vilnius,1953,"48,36",45000,,https://www.aruodas.lt/butai-vilniuje-grigiskese-pasto-g-parduodamas-2-kambariu-butas-grigiskese-1-2745063/
Radviliškio r. sav.,1938,49,6300,,https://www.aruodas.lt/butai-radviliskyje-seduvos-m-kedainiu-g-parduodamas-jaukus-2-kambariu-butas-49-kv-m-1-2797543/
Kaunas,1969,135,173000,"83,70",https://www.aruodas.lt/butai-kaune-centre-traku-g-unikalioje-vietoje-kaune-priesais-ramybes-1-2797533/
Vilnius,1993,36,52000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-isruties-g-butas-pilaiteje-1-kambario-su-visais-baldais-1-2797531/
Vilnius,2017,"45,05",119500,"15,32",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-zemaites-g-parduodamas-2-kambariu-butas-naujamiestyje-1-2797529/
Panevėžys,1983,"68,24",50500,,https://www.aruodas.lt/butai-panevezyje-pilenuose-nemuno-g-parduodamas-3-kambariu-butas-nemuno-g-1-2797519/
Panevėžys,1983,"68,24",50500,,https://www.aruodas.lt/butai-panevezyje-pilenuose-nemuno-g-parduodamas-3-kambariu-butas-nemuno-g-1-2797519/
Panevėžys,1993,"56,96",44500,"37,02",https://www.aruodas.lt/butai-panevezyje-pilenuose-margirio-g-parduodamas-erdvus-2-kamb-butas-11-aukste-1-2797517/
Panevėžys,1965,"47,89",24900,"30,17",https://www.aruodas.lt/butai-panevezyje-skaistakalnyje-smelynes-g-butas-tvarkingas-sviesus-ir-patogaus-1-2797515/
Vilnius,2016,91,135000,,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-naujos-statybos-4-kambariu-butas-1-2797513/
Vilnius,2019,"68,5",89500,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-atviri-namai-namas-jau-priduotas-2019-10-1-2797503/
Vilnius,2016,50,144999,,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-parduodamas-erdvus-ir-isskirtinai-kokybiskai-1-2699973/
Klaipėda,1981,78,68500,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-isimonaitytes-g-prie-parko-parduodame-1-2797495/
Kaunas,2018,"68,92",107455,"9,65",https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-dabar-butu-su-pilna-apdaila-dar-daugiau-1-2797493/
Kaunas,2018,"68,92",107454,"9,65",https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-maloniai-kvieciame-jus-atvykti-ir-patiems-1-2762953/
Klaipėda,2019,42,53500,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-nidos-g-parduodamas-naujos-statybos-2-ju-kambariu-42-1-2797487/
Klaipėda,2019,"42,46",53500,,https://www.aruodas.lt/butai-klaipedoje-poilsyje-nidos-g-nauji-butai-klaipedoje-pastatas-pastatytas-1-2779075/
Vilnius,1982,49,71800,"45,57",https://www.aruodas.lt/butai-vilniuje-antakalnyje-volunges-g-parduodamas-dvieju-kambariu-butas-su-balkonu-1-2797477/
Vilnius,2017,"95,1",229000,,https://www.aruodas.lt/butai-vilniuje-zveryne-liepyno-g-parduodamas-isskirtinis-butas-zveryno-1-2797471/
Vilnius,1940,"42,42",52000,,https://www.aruodas.lt/butai-vilniuje-traku-vokeje-zalioji-a-tiskeviciaus-dvaro-teritorijoje-parduodamas-1-2797469/
Klaipėda,1988,88,79000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-parduodamas-prabangiai-irengtas-4-riu-1-2797465/
Klaipėda,1990,90,79000,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-mogiliovo-g-parduodamas-kapitaliai-suremontuotas-keturiu-1-2796045/
Klaipėda,1990,90,79000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-mogiliovo-g-parduodamas-pilnai-suremontuotas-4-kambariu-1-2704759/
Kaunas,1975,39,36500,,https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-butas-randasi-labai-geroje-vietoje-patogus-1-2797463/
Mažeikių m.,1988,"66,71",39500,,https://www.aruodas.lt/butai-mazeikiuose-zemaitijos-g-geroje-miesto-vietoje-antrame-aukste-1-2797455/
Panevėžys,1986,"36,36",31000,"14,54",https://www.aruodas.lt/butai-panevezyje-molainiuose-molainiu-g-parduodamas-1-kamb-butas-molainiu-g-26-1-2797449/
Šiauliai,1995,72,59500,"50,40",https://www.aruodas.lt/butai-siauliuose-lieporiuose-skalviu-g-murinis-renovuotas-namas-renovacija-yra-1-2797447/
Klaipėda,1986,78,69000,,https://www.aruodas.lt/butai-klaipedoje-poilsyje-poilsio-g-parduodamas-3-ju-kambariu-78kvm-butas-su-1-2797445/
Kaunas,2014,65,109000,,https://www.aruodas.lt/butai-kaune-petrasiunuose-nemajunu-g-parduodamas-isskirtinis-butas-salia-nemuno-su-1-2772649/
Šiauliai,1961,49,59900,"22,54",https://www.aruodas.lt/butai-siauliuose-centre-ezero-g-murinis-renovuotas-namas-renovacija-yra-1-2797441/
Klaipėda,1983,70,59000,,https://www.aruodas.lt/butai-klaipedoje-poilsyje-nidos-g-parduodamas-gero-isplanavimo-erdvus-3-ju-1-2797439/
Klaipėda,1983,70,57999,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-klaipedoje-nidos-g-parduodamas-3-ju-kambariu-1-2791531/
Klaipėda,1980,69,59500,,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-nidos-g-parduodamas-3-k-69-kvm-butas-1-2770785/
Vilniaus r. sav.,1885,"68,53",72000,,https://www.aruodas.lt/butai-vilniaus-rajone-vaidotu-k-statybininku-g-parduodamas-puikiai-irengtas-3-kambariu-6853-1-2797435/
Klaipėda,1962,52,59900,,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-rumpiskes-g-parduodamas-3-ju-kambariu-52-kvm-butas-1-2797433/
Kauno r. sav.,2018,70,69900,,https://www.aruodas.lt/butai-kauno-rajone-sakiu-k-vandziogalos-pl-parduodami-nauji-butai-sakiuose-prie-sargenu-1-2797431/
Klaipėda,1993,55,59900,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-smilteles-g-naujas-remontas-2-ju-kambariu-su-holu-butas-1-2797429/
Klaipėda,1993,55,59900,,https://www.aruodas.lt/butai-klaipedoje-varpuose-smilteles-g-parduodamas-2-u-kambariu-butas-su-mazuoju-1-2796333/
Mažeikių m.,1969,"45,13",22500,,https://www.aruodas.lt/butai-mazeikiuose-ventos-g-parduodamas-erdvus-2-ju-kambariu-butas-1-2797425/
Klaipėda,1983,78,55999,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-3-kambariu-su-holu-butas-laukininku-gatveje-1-2797419/
Klaipėda,1988,"78,6",56000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-butas-laukininku-gatveje-parduodamas-3-1-2775875/
Klaipėda,1988,79,58000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-3-kambariu-butas-su-holu786m2-1-2775883/
Kaunas,1972,54,29600,,https://www.aruodas.lt/butai-kaune-vilijampoleje-j-naujalio-g-parduodamas-3k-butas-vilijampoleje-1-2797417/
Šiauliai,1987,"36,24",26300,"27,18",https://www.aruodas.lt/butai-siauliuose-dainiuose-geguziu-g-parduodamas-1-kambario-butas-netoli-pc-1-2797411/
Panevėžys,1984,"63,88",55000,"51,10",https://www.aruodas.lt/butai-panevezyje-klaipedos-klaipedos-g-parduodamas-jaukus-3-kambariu-butas-1-2797409/
Vilnius,1991,62,92900,,https://www.aruodas.lt/butai-vilniuje-seskineje-gelvonu-g--namas-ramioje-vietoje-salia-parko-1-2797407/
Klaipėda,1965,28,28999,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-paryziaus-komunos-g-salia-taikos-pr-paryziaus-komunos-g-1-2797401/
Klaipėda,1933,"89,79",87000,,https://www.aruodas.lt/butai-klaipedoje-centre-gintaro-g-parduodamas-jaukus-3-ju-kambariu-butas-1-2774717/
Vilnius,1992,67,83499,,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-l-giros-g--triju-atskiru-kambariu-butas-daug-1-2797399/
Klaipėda,2008,59,87000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-prestziniame-tauralaukio-rajone-puikioje-1-2797397/
Vilnius,2014,86,135000,"38,70",https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g--parduodamas-butas-kuriame-beveik-nebuvo-1-2797395/
Vilnius,2014,86,135000,"38,70",https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-butas-buto-aprasymas-1-2783793/
Vilnius,2014,86,135000,"38,70",https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-butas-buto-aprasymas-1-2772655/
Mažeikių m.,1975,32,13000,,https://www.aruodas.lt/butai-mazeikiuose-ventos-g-parduodamas-tvarkingas-1-kambario-butas-1-2797393/
Kaunas,1987,"82,71",65000,,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-jaukus-ir-sviesus-4-kambariu-butas-baltu-pr-1-2797389/
Kaunas,1987,"82,71",65000,,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-erdvus-4-kambariu-butas-1-2794809/
Kaunas,1987,83,64999,,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-1-2797313/
Kaunas,1987,83,65000,,https://www.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-vidinis-4-k-butas-silainiuose-1-2796023/
Kaunas,1963,43,54000,"17,20",https://www.aruodas.lt/butai-kaune-vilijampoleje-vytenio-g-suremontuotas-dvieju-kambariu-butas-1-2797385/
Kaunas,1963,"42,59",54000,"17,04",https://www.aruodas.lt/butai-kaune-vilijampoleje-vytenio-g-butas-parduodamas-su-visais-baldais-ir-1-2795517/
Panevėžys,1973,"80,44",52000,,https://www.aruodas.lt/butai-panevezyje-klaipedos-statybininku-g-parduodamas-4-kambariu-butas-statybininku-g-1-2797381/
Klaipėda,1986,52,59000,,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-prie-pc-akropolis-parduodamas-2-ju-kambariu-1-2797379/
Klaipėda,1987,51,61000,,https://www.aruodas.lt/butai-klaipedoje-taikos-pr-savininkas-parduoda-demesio-verta-2-ju-kamb-1-2779629/
Klaipėda,1987,51,59000,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-2-ju-kambariu-butas-klaipedoje-1-2773373/
Klaipėda,1987,51,61000,,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-2-ju-kambariu-su-holu-butas-1-2792547/
Klaipėda,1988,52,58400,,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-taikos-pr-greta-akropolio-taikos-pr-parduodamas-1-2767303/
Kaunas,2008,"82,51",129000,,https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-erdvus-ir-sviesus-8251-kvm-1-2797377/
Ignalinos m.,1969,"46,86",21500,,https://www.aruodas.lt/butai-ignalinoje-aukstaiciu-g-ignalinoje-aukstaiciu-g-patogiame-aukste-1-2797375/
Trakų r. sav.,1978,42,41000,,https://www.aruodas.lt/butai-trakuose-lentvario-m-gelezinkelio-g-parduodamas-42-kvm-ploto-butas-gelezinkelio-1-2797365/
Palanga,2003,"27,5",54000,,https://www.aruodas.lt/butai-palangoje-bangu-g-1-kambario-butas-bangu-g-palangoje-1967-1-2797359/
Klaipėda,2007,57,89000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-naujos-statybos-butas-tauralaukyje-1-2797357/
Klaipėda,2008,57,89000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-parduodamas-2-ieju-kambariu-57-kv-m-34-1-2797227/
Klaipėda,2007,57,89000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-klaipedoje-tauralaukyje-klaipedos-g-1-2792891/
Klaipėda,2007,57,89000,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-parduodamas-5663-m2-naujos-statybos-butas-1-2787843/
Klaipėda,2007,57,88500,,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-parduodamas-labai-jaukus-2-ju-kambariu-5663-1-2772741/
Palanga,2017,23,45000,,https://www.aruodas.lt/butai-palangoje-mokyklos-g-parduodamas-pilnai-irengtas-kompaktiskas-1-2797355/
Vilnius,2003,"53,12",99900,"24,97",https://www.aruodas.lt/butai-vilniuje-zirmunuose-s-zukausko-g-parduodamas-irengtas-2-kambariu-butas-s-1-2797351/
Vilnius,2003,"53,12",99900,"24,97",https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-irengtas-2-kambariu-butas-s-1-2797215/
Telšių m.,1991,"33,46",24900,,https://www.aruodas.lt/butai-telsiuose-zemaites-g-parduodamas-siltas-ir-jaukus-1-kambario-3346-1-2797349/
Telšių m.,1985,"31,59",18900,,https://www.aruodas.lt/butai-telsiuose-luokes-g-parduodamos-3159-kv-m-ploto-1-kambario-1-2797343/
Telšių m.,1985,"31,59",18900,,https://www.aruodas.lt/butai-telsiuose-luokes-g-parduodamos-3159-kv-m-ploto-1-kambario-1-2797343/
Vilnius,1940,"45,66",159000,"44,29",https://www.aruodas.lt/butai-vilniuje-senamiestyje-latako-g-parduodamas-jaukus-stilingai-irengtas-2-1-2797339/
Telšių m.,1984,"38,66",22999,,https://www.aruodas.lt/butai-telsiuose-mascio-g-parduodamos-3866-kv-m-ploto-2-kambariu-1-2797337/
Kaunas,1976,30,37000,,https://www.aruodas.lt/butai-kaune-zaliakalnyje-j-zemgulio-g-tvarkingas-vidinis-1-kamb-butas-savanoriu-1-2797335/
Vilnius,1988,65,69500,,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-gedvydziu-g-parduodamas-patogaus-isplanavimo-3-ju-1-2797331/
Telšių m.,1987,"42,67",16999,,https://www.aruodas.lt/butai-telsiuose-mascio-g-parduodamos-4267-kv-m-ploto-2-kambariu-1-2797329/
Klaipėda,1977,64,47000,,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-statybininku-pr-daugiau-variantu-rasite-wwwrenlinalt-1-2797327/
Vilnius,2004,150,227000,"67,50",https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-erdvus-irengtas-4-kambariu-butas-1-2788533/
Klaipėda,1988,51,49000,,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-pietine-g-tobulas-aukstas-ir-vieta-klaipedoje-1-2797319/
Vilnius,2019,72,109000,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g--akcija-atviri-namai-1-2797317/
Vilnius,2019,"70,68",109000,,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-labai-jaukus-naujai-ir-stilingai-irengtas-3-1-2781351/
Klaipėda,1988,78,66900,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-parduodamas-3-u-kambariu-butas-vingio-g-39-1-2797315/
Klaipėda,1990,78,66500,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-labai-geroje-vietoje-parduodamas-demesio-1-2765831/
Klaipėda,1988,78,66900,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-parduodamas-suremontuotas-3-ju-kambariu-butas-1-2796633/
Klaipėda,1991,78,66900,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-vingio-g-parduodamas-pilnai-suremontuotas-3-kambariu-1-2796179/
Klaipėda,1988,78,66899,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-vingio-g-vingio-gatveje-parduodamas-3-ju-kambariu-1-2794993/
Klaipėda,1988,78,66900,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-parduodamas-puikus-3-ju-kambariu-su-holu-1-2782855/
Klaipėda,1988,78,66900,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-ypac-patogioje-vietoje-vingio-g-1-2780217/
Klaipėda,1988,78,66900,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-vingio-g-parduodamas-pilnai-suremontuotas-3-kambariu-1-2778675/
Klaipėda,1988,78,68000,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-vingio-g-parduodamas-erdvus-pinai-suremontuotas-3-ju-1-2751029/
Panevėžio r. sav.,1972,"47,05",25000,,https://www.aruodas.lt/butai-panevezio-rajone-dembavos-k-veteranu-g-norintiems-gyventi-salia-mariu-puiki-vieta-1-2797303/
Klaipėda,1974,64,55999,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-parduodamas-3-u-kambariu-butas-statybininku-1-2797297/
Klaipėda,1975,64,55900,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-tvarkingas-3-kambariu-butas-statybininku-pr-1-2764553/
Klaipėda,1974,64,55999,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-parduodamas-tvarkingas-3-kambariu-butas-su-1-2795213/
Klaipėda,1974,64,55999,,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-statybininku-pr-statybininku-pr-parduodamas-3-ju-kambariu-1-2779477/
Klaipėda,1930,"43,44",48000,,https://www.aruodas.lt/butai-klaipedoje-centre-j-janonio-g-parduodame-nestandartini-buta-antrame-aukste-1-2797291/
Kaunas,2018,45,130000,"12,60",https://www.aruodas.lt/butai-kaune-senamiestyje-brastos-g-naujame-piliamiescio-rajone-parduodamas-2-1-2797285/
Vilnius,2019,"29,85",68000,,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-kvieciu-g-parduodamas-itin-sviesus-butas-su-pilna-1-2797279/
Vilnius,1984,"31,66",28000,"33,24",https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-vaduvos-g-parduodamas-jaukus-ir-sviesus-pilnai-1-2797267/
Vilnius,2009,"41,42",74000,"15,74",https://www.aruodas.lt/butai-vilniuje-vilkpedeje-vilkpedes-g-vilkpedeje-parduodamas-1-kambario-butas-1-2797265/
Vilnius,2009,"41,42",74000,"15,74",https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vilkpedes-g-vilkpedeje-parduodamas-1-kambario-butas-1-2797263/
Vilnius,1964,"38,31",47000,,https://www.aruodas.lt/butai-vilniuje-avizieniuose-suderves-kel-avizieniuose-suderves-g-parduodamas-2-1-2797261/
Vilniaus r. sav.,1964,"38,31",47000,,https://www.aruodas.lt/butai-vilniaus-rajone-avizieniu-k-suderves-g-avizieniuose-suderves-g-parduodamas-2-1-2797259/
Vilnius,2015,"60,33",170000,,https://www.aruodas.lt/butai-vilniuje-valakampiuose-turniskiu-g-valakampiu-pusyne-parduodamas-elegantiskam-1-2797257/
Vilnius,2015,"60,33",170000,,https://www.aruodas.lt/butai-vilniuje-antakalnyje-turniskiu-g-valakampiu-pusyne-parduodamas-elegantiskam-1-2786859/
Vilnius,1940,"140,19",380000,,https://www.aruodas.lt/butai-vilniuje-senamiestyje-didzioji-g-senamiestyje-rotuses-ir-didziosios-gatves-1-2797253/
Klaipėda,1975,64,59000,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-siauliu-g-daugiau-pasiulymu-wwwrenlinalt-1-2797249/
Klaipėda,1975,"63,6",63700,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-siauliu-g-renovuotame-name-siauliu-g-parduodamas-3-iu-1-2769475/
Panevėžys,1967,"20,47",10200,"19,65",https://www.aruodas.lt/butai-panevezyje-centre-ramygalos-g-parduodamas-jaukus-1-kambario-butas-ramygalos-1-2797247/
Klaipėda,1980,47,59500,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-2-u-kambariu-butas-i-1-2797243/
Klaipėda,1980,48,59500,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-2-ju-kambariu-butas-bendras-1-2795107/
Klaipėda,1980,48,59499,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-puikus-2-kambariu-butas-simonaitytes-g-1-2793153/
Klaipėda,2001,140,112000,,https://www.aruodas.lt/butai-klaipedoje-treke-kedainiu-g-individualiu-namu-kvartalekedainiu-gatveje-1-2797241/
Klaipėda,2014,140,115000,,https://www.aruodas.lt/butai-klaipedoje-treke-kedainiu-g-individualiu-namu-kvartale-kedainiu-gatveje-1-2608261/
Klaipėda,2001,140,115000,,https://www.aruodas.lt/butai-klaipedoje-treke-kedainiu-g-daugiau-pasiulymu-musu-puslapyje-wwwrenlina-1-2796653/
Klaipėda,2001,140,121000,,https://www.aruodas.lt/butai-klaipedoje-treke-kedainiu-g-1-2786679/
Klaipėda,1970,40,57000,,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-rumpiskes-g-parduodamas-2-u-kamb-butas-rumpiskes-g-55-1-2797239/
Palanga,2000,"56,64",59000,,https://www.aruodas.lt/butai-palangoje-ronzes-g-parduodamas-3-kambariu-butas-palangos-miesto-1-2797237/
Palanga,2000,57,59900,,https://www.aruodas.lt/butai-palangoje-ronzes-g-parduodamas-57-m2-3-kambariu-butas-ramioje-1-2258925/
Vilnius,1970,46,63500,,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-s-konarskio-g--kokybiskai-irengtas-butas-pakeisti-1-2797235/
Klaipėda,1980,65,59000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-3-u-kambariu-butas-laukininku-g-1-2797233/
Klaipėda,1983,65,58000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-dalinai-renovuotame-name-parduodamas-3-ju-1-2770743/
Klaipėda,1980,65,60000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-dalinai-renovuotame-viskas-ismoketa-skolu-1-2778043/
Klaipėda,1111,64,50000,,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-3-ju-kambariu-butas-6384-m-1-2797225/
Klaipėda,1970,33,37999,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-1-ieno-kambario-33-kvm-45-1-2797223/
Klaipėda,1974,33,38000,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-1-no-kambario-butas-54a-1-2793615/
Klaipėda,1991,43,42000,,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-jurininku-pr-parduodamas-1-no-kambario-43-kvm-55-1-2797221/
Palanga,1989,46,95000,,https://www.aruodas.lt/butai-palangoje-senojo-turgaus-g-centrineje-miesto-dalyje-visai-salia-1-2797211/
Panevėžys,1962,"43,39",21900,"38,18",https://www.aruodas.lt/butai-panevezyje-centre-liepu-al-parduodamas-2-k-butas-salia-parko-liepu-al-1-2772023/
Klaipėda,1970,48,49000,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-renovuotame-name-parduodamas-2k-48-kvm-1-2797209/
Klaipėda,1973,47,52000,,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-statybininku-pr-renovuotame-name-parduodamas-2-kam-butas-47-1-2700283/
Klaipėda,1991,59,58000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-2-ju-kambariu-59-kvm-49-1-2797207/
Klaipėda,1991,59,58000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-2-su-holu-59-kv-butas-banduziu-1-2790625/
Klaipėda,1991,59,58000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-2-su-holu-59-kv-butas-banduziu-1-2793771/
Klaipėda,1991,59,58000,,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-labai-jaukus-2-ju-kambariu-su-1-2792333/
Klaipėda,1971,26,25000,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-parduodamas-tvarkingas-1-2797203/
Klaipėda,1975,26,25000,,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-parduodamas-tvarkingas-1-2791097/
Palanga,2016,42,68000,,https://www.aruodas.lt/butai-palangoje-vasaros-g-parduodamas-2-kambariu-butas-vasaros-g-1-2741151/
Palanga,2015,34,98000,,https://www.aruodas.lt/butai-palangoje-plukiu-g-parduodamas-2-kambariu-butas-netoli-juros-1-2751139/
Palanga,1988,64,79900,,https://www.aruodas.lt/butai-palangoje-jurates-g-parduodamas-3-kambariu-butas-renovuotame-name-1-2756087/
Palanga,2000,42,44500,,https://www.aruodas.lt/butai-palangoje-ronzes-g-parduodamas-2-kambariu-butas-palangos-miesto-1-2782853/
Palanga,2000,"41,42",44600,,https://www.aruodas.lt/butai-palangoje-ronzes-g-parduodamas-4142-m2-dvieju-kambariu-butas-1-2258927/
Palanga,2014,"55,22",119900,,https://www.aruodas.lt/butai-palangoje-ganyklu-g-parduodamas-3-kambariu-butas-maluno-vilose-1-2741177/
Palanga,2014,"55,22",125000,,https://www.aruodas.lt/butai-palangoje-ganyklu-g-parduodamas-jaukus-patogiai-irengtas-butas-1-2670813/
